Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2015","2015","TJ","327.024371","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2016","2016","TJ","320.942989","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2017","2017","TJ","560.179696","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2018","2018","TJ","403.176266","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2019","2019","TJ","437.665451","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2020","2020","TJ","439.624527","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2021","2021","TJ","360.623928","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2022","2022","TJ","389.106862","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6506","Food Packaging","2023","2023","TJ","389.106862","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2013","2013","TJ","10330.995734","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2014","2014","TJ","10695.062951","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2015","2015","TJ","11515.9884","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2016","2016","TJ","11401.887307","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2017","2017","TJ","12114.646225","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2018","2018","TJ","11836.976366","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2019","2019","TJ","11205.713418","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2020","2020","TJ","10098.683917","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2021","2021","TJ","11383.864424","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2022","2022","TJ","9571.953078","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6506","Food Packaging","2023","2023","TJ","9571.953078","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2013","2013","TJ","22911.24","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2014","2014","TJ","21631.17","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2015","2015","TJ","27069.57","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2016","2016","TJ","27686.01","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2017","2017","TJ","28304.1","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2018","2018","TJ","29065.74","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2019","2019","TJ","29881.5","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2020","2020","TJ","27681.72","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2021","2021","TJ","31633.14","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2022","2022","TJ","28432.47","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6508","Food Retail","2023","2023","TJ","28388.91","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2013","2013","TJ","90646.776","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2014","2014","TJ","83827.656","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2015","2015","TJ","88040.304","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2016","2016","TJ","87184.944","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2017","2017","TJ","89464.716","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2018","2018","TJ","88521.444","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2019","2019","TJ","88655.688","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2020","2020","TJ","79872.804","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2021","2021","TJ","82134.756","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2022","2022","TJ","83630.448","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723118","Energy Use (Electricity)","6508","Food Retail","2023","2023","TJ","82909.332","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2013","2013","TJ","16188.59831","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2014","2014","TJ","15689.167426","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2015","2015","TJ","16824.977235","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2016","2016","TJ","16913.571085","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2017","2017","TJ","16852.942437","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2018","2018","TJ","18534.165258","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2019","2019","TJ","17526.101437","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2020","2020","TJ","17613.827843","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2021","2021","TJ","18425.814747","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2022","2022","TJ","15809.824192","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2023","2023","TJ","15785.740297","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","724","Spain","723117","Energy Use (Coal)","6505","Food Household Consumption","2013","2013","TJ","354.105","E","Estimated value"
